,bound,mcallester_bound,measure,risk_test,risk_train,seeger_bound
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=128,0.6111001372337341,0.6604158282279968,986.3673095703124,0.1017999947071075,0.1076500043272972,0.6369389291310514
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=128,0.5976472496986389,0.6464642882347107,938.9334716796876,0.0923999994993209,0.0998166650533676,0.6216303216745159
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=256,0.2081718444824218,0.4025734961032867,0.0,0.0798999965190887,0.0799499973654747,0.3554770520158947
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=256,0.5441097021102905,0.6936554908752441,0.0,0.1669999957084655,0.1720666736364364,0.6772110169694201
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=256,0.8459333181381226,0.7249422073364258,0.0,0.0738999992609024,0.0745833367109298,0.6899173807676726
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=256,0.4148935377597809,0.5307632684707642,0.0,0.0753999948501586,0.0753000006079673,0.4934056607353824
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=128,0.5850147008895874,0.6390395164489746,1569.52978515625,0.0938000008463859,0.0982000008225441,0.6139020864754305
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=128,0.7661036252975464,0.7297451496124268,985.9136962890624,0.1044999957084655,0.1108333319425582,0.7015262341836661
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=256,0.2161471396684646,0.400845468044281,78.71109008789062,0.0714999958872795,0.0720999985933303,0.3498107929219929
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=256,0.4112160801887512,0.5264235734939575,-14.810546875,0.0740000009536743,0.072983331978321,0.487741029711785
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=256,0.4133557677268982,0.5352184176445007,78.86504364013672,0.0810000002384185,0.0806000009179115,0.5002627518772336
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=256,0.7016500234603882,0.7627214789390564,-0.5,0.1639000028371811,0.1704166680574417,0.7363827810979331
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=256,0.8241239786148071,0.7202038764953613,78.86504364013672,0.0780000016093254,0.0782833322882652,0.6865295790656336
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=256,0.613065779209137,0.6350041627883911,78.85196685791016,0.0803999975323677,0.0813499987125396,0.6054257457092292
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=128,0.1857758909463882,0.4777919054031372,55.65874862670898,0.1719000041484832,0.1730166673660278,0.4621438232273899
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=128,0.7251761555671692,0.780636191368103,55.65874862670898,0.1773000061511993,0.1784833371639251,0.7513253569335518
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=128,0.364654004573822,0.6054810285568237,55.65874862670898,0.1770000010728836,0.1784833371639251,0.5941481706964331
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=128,0.5454784035682678,0.6999777555465698,55.65874862670898,0.1770000010728836,0.1777333319187164,0.6834242108242011
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=256,0.2074378728866577,0.3991542458534241,71.24575805664062,0.0771999955177307,0.0771000012755394,0.3504631070157739
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=256,0.5914865732192993,0.6281228065490723,0.0,0.0844999998807907,0.0843000039458274,0.599312626791203
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=256,0.4122768342494964,0.5271914005279541,63.90054321289063,0.0731000006198883,0.0731666684150695,0.4886546132153967
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=256,0.2101394385099411,0.4030279517173767,122.29104614257812,0.0795999988913536,0.0788833349943161,0.3554676583770916
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=256,0.6965526342391968,0.7671327590942383,78.37779998779297,0.1726000010967254,0.1769833415746688,0.7404732334187369
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=256,0.199631005525589,0.3949359059333801,0.0,0.0795999988913536,0.0790000036358833,0.3468521255157976
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=256,0.315092921257019,0.4736212193965912,6195.435546875,0.0777999982237815,0.0767000019550323,0.431378902478989
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=256,0.5965469479560852,0.6267775297164917,78.86504364013672,0.0797999948263168,0.0806333348155021,0.5968737294657129
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=256,0.5131898522377014,0.5883353352546692,6219.6953125,0.0811999961733818,0.0817833319306373,0.5574337292264373
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=256,0.646858274936676,0.7395416498184204,6221.70703125,0.1662999987602234,0.170833334326744,0.7172104214097277
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=256,0.6139079928398132,0.6297176480293274,104.12318420410156,0.0745999962091445,0.0756833329796791,0.5983493596566296
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=256,0.4121798574924469,0.5327212810516357,122.28123474121094,0.0771999955177307,0.0787499994039535,0.4968657986626201
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=256,0.2208650857210159,0.4126305878162384,3082.41015625,0.0808999985456466,0.0803166702389717,0.3664656788453818
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=256,0.7999402284622192,0.7103152275085449,122.29104614257812,0.0791999995708465,0.0778833329677581,0.6773798858622226
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=256,0.3063469529151916,0.4712071716785431,6187.97021484375,0.0782999992370605,0.079833336174488,0.4300623263965404
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=256,0.9209280610084534,0.7552083134651184,6217.6328125,0.0766000002622604,0.076633334159851,0.7171042431961095
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=256,0.796834409236908,0.8065863251686096,6221.20703125,0.1696999967098236,0.1753833293914795,0.7710091648192476
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=256,0.6333354115486145,0.6415323615074158,3082.41015625,0.0815999954938888,0.0788000002503395,0.6112534840511472
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=256,0.4130224883556366,0.5349350571632385,3111.942626953125,0.0806999951601028,0.0804999992251396,0.4999190369155323
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=256,0.5033749341964722,0.5782512426376343,6219.6953125,0.0749000012874603,0.0765666663646698,0.5450208031070101
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=256,0.8185868859291077,0.7229270935058594,3112.525146484375,0.0817999988794326,0.083166666328907,0.6901350795927101
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=256,0.6986188888549805,0.6727573871612549,6219.6953125,0.0813999995589256,0.0817333310842514,0.6428668489948988
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=256,0.2122892439365387,0.4076484441757202,3074.94482421875,0.0830999985337257,0.0818499997258186,0.3617962938956109
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=256,0.5250102877616882,0.6871192455291748,3111.1357421875,0.1696999967098236,0.1747666746377945,0.6715490612255774
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=256,0.4186963140964508,0.5449124574661255,986.6904907226562,0.0841999948024749,0.0873666703701019,0.5130890891189428
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=256,0.6211134791374207,0.6415595412254333,986.6904907226562,0.0815999954938888,0.0842833369970321,0.612845749198033
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=256,0.8167933821678162,0.7137425541877747,3052.91015625,0.0740999951958656,0.0746833309531211,0.6797271962444486
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=256,0.8220498561859131,0.7255122661590576,986.6904907226562,0.0832000002264976,0.0843999981880188,0.6927361674140031
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=256,0.2131814807653427,0.4312990605831146,985.1915283203124,0.0991999953985214,0.1048166677355766,0.3962382843513776
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=128,0.2271303832530975,0.3526443541049957,0.0,0.0208000000566244,0.0156500004231929,0.2522708524692059
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=256,0.2098171114921569,0.428562581539154,923.3345947265624,0.0977999940514564,0.1046666651964187,0.393254199840292
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=128,0.4450996518135071,0.489385187625885,0.0,0.024100000038743,0.0176333338022232,0.4098327146953248
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=256,0.3560670912265777,0.6017735600471497,984.7299194335938,0.1720999926328659,0.1798333376646042,0.59062614685031
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=128,0.8933666944503784,0.6868770718574524,0.0,0.0242999996989965,0.0185333341360092,0.6304773667954776
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.7135610580444336,0.7763444185256958,55.75668716430664,0.1766999959945678,0.1790333390235901,0.747981111812619
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.5367619395256042,0.6958882808685303,55.75668716430664,0.1767999976873397,0.1778333336114883,0.679768302024494
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.1819857507944107,0.4776669144630432,55.75668716430664,0.1768999993801117,0.1760166734457016,0.4625055317465724
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.3572714030742645,0.6024031639099121,55.75668716430664,0.1788000017404556,0.179749995470047,0.5912418253876783
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=256,0.3985854685306549,0.526188850402832,3111.942626953125,0.0815999954938888,0.0797666683793068,0.4901516239571825
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=128,0.6435949206352234,0.5884552597999573,0.0,0.0285999998450279,0.0211833342909812,0.5269184051342914
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=256,0.5999318361282349,0.631408154964447,986.6904907226562,0.0802999958395958,0.0837166681885719,0.6024736231069823
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=256,0.7922042608261108,0.7132498025894165,986.6904907226562,0.0822999998927116,0.0838833376765251,0.6815116840961135
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=128,0.2161327302455902,0.3456344902515411,-35.80810546875,0.0219000000506639,0.0169000010937452,0.246450504469575
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=128,0.6435949206352234,0.5809219479560852,-334.580078125,0.0204999987035989,0.0136500000953674,0.5114883816936666
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=128,0.8638833165168762,0.6700393557548523,-141.5,0.0192999988794326,0.0128166666254401,0.6086368926157872
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=128,0.4241101741790771,0.4777110815048218,113.712890625,0.0248999986797571,0.0172166675329208,0.3957855800642897
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=128,0.228784903883934,0.3545195162296295,131.29171752929688,0.0219000000506639,0.0163000002503395,0.2551632318586387
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=128,0.459076464176178,0.4914014935493469,131.2870330810547,0.0197000000625848,0.0123000005260109,0.4059028382085493
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=128,0.6755144000053406,0.5952021479606628,131.29171752929688,0.0216999985277652,0.0140333333984017,0.5280565236402139
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.6396309733390808,0.581022322177887,238.3297119140625,0.0243999995291233,0.0154999997466802,0.513457978583944
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.8530369997024536,0.669000506401062,294.7242431640625,0.0232999995350837,0.0159166660159826,0.610095566047291
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=128,0.8886550068855286,0.682828962802887,131.29393005371094,0.0258999988436698,0.0162499994039535,0.6246874046368359
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.4111177921295166,0.4718193709850311,92.56729888916016,0.0248999986797571,0.0184333343058824,0.3902903903650334
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=128,0.2195411473512649,0.3475997447967529,95.48361206054688,0.0236999988555908,0.0162833333015441,0.2477242554805992
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.2092964798212051,0.3404271304607391,80.49210357666016,0.0255999993532896,0.0169333331286907,0.2409740684023225
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=128,0.3013679981231689,0.4053470492362976,4654.5458984375,0.0233999993652105,0.0171666666865348,0.312453916473088
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=128,0.4381491839885711,0.4828040599822998,-92.37312316894533,0.0220999997109174,0.0147500000894069,0.3988632991647562
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=128,0.5226677060127258,0.5270415544509888,4654.5458984375,0.0230000000447034,0.0158333331346511,0.4517074019216458
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=128,0.6312847137451172,0.5898705720901489,25.022186279296875,0.0344999991357326,0.0280499998480081,0.533720937506442
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=128,0.8540675640106201,0.6677281856536865,357.7939453125,0.022699998691678,0.0142500000074505,0.6074188641956413
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=128,0.9740779995918274,0.7123818397521973,4655.203125,0.0208000000566244,0.01450000051409,0.6532117346662504
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=128,0.2338670045137405,0.358138769865036,2325.833984375,0.0215999986976385,0.0161833334714174,0.2589122180284647
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=128,0.7150353193283081,0.6165111660957336,4319.56982421875,0.0249999985098838,0.01858333311975,0.555888859364954
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=128,0.7240697145462036,0.6178433299064636,4653.787109375,0.0232999995350837,0.0161499995738267,0.5552782465230719
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=128,0.6750566959381104,0.5964218974113464,2325.833984375,0.0222999993711709,0.0154499998316168,0.5307976681687747
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=128,0.4497110843658447,0.4887393414974212,2325.920654296875,0.0223999992012977,0.0145500004291534,0.4055630260950056
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=128,0.9238152503967284,0.6957212090492249,4881.0458984375,0.0230999998748302,0.0160833336412906,0.6377011233083982
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=128,0.5023537874221802,0.5160921812057495,4768.2587890625,0.0218000002205371,0.0149166667833924,0.4379508039517579
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=128,0.8977217674255371,0.685154139995575,2325.833984375,0.0218000002205371,0.0151833333075046,0.6262650275898091
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=128,0.7787665724754333,0.6420391798019409,6639.30517578125,0.0220999997109174,0.0180333331227302,0.5831822814679821
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=128,0.285568356513977,0.3966679275035858,4666.060546875,0.0251000002026557,0.0187999997287988,0.3046834307518269
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=128,0.2252074480056762,0.3499314486980438,2212.911865234375,0.0207000002264976,0.0143666667863726,0.2475767455785421
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=128,0.6478134393692017,0.583128035068512,2219.564453125,0.0202999990433454,0.0140000004321336,0.5143567365282569
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=128,0.3314044177532196,0.4346320331096649,6644.091796875,0.0313000008463859,0.0275666676461696,0.3568275399099307
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=128,0.5525202751159668,0.544971227645874,6644.091796875,0.0240000002086162,0.0193666666746139,0.4759781523814362
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=128,0.8552173972129822,0.669601321220398,2552.420654296875,0.0236999988555908,0.0156833343207836,0.6105402601129007
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=128,0.9983192086219788,0.7265122532844543,6639.30517578125,0.0240000002086162,0.0199999995529651,0.6706318661371962
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=256,0.2205465734004974,0.3455075621604919,0.0,0.0210999995470047,0.0134333334863185,0.2415004687490494
