,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=sensorless/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0384297370910644,0.031605005,0.031692237,0.002953628,0.0030416287,0.8867788314819336,0.01875613,0.018887747,0.0012064182,0.0010255241,206.3354070186615
data=glass/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,1.183465600013733,0.21801147,0.21275665,0.24806519,0.3072113,0.2406816482543945,0.35707092,0.41358963,0.24074075,0.34579438,0.406116247177124
data=protein/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,1.098907232284546,0.032808393,0.033219397,0.50657403,0.5139098,4.302947044372559,0.52297825,0.53051955,0.5226838,0.5304335,70.59960341453552
data=glass/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.21795027,0.21260725,0.24801949,0.30730966,0.2411208152770996,0.35699463,0.4136133,0.24074075,0.34579438,0.3726630210876465
data=pendigits/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1415257246589615,0.0991747,0.10169435,0.021765824,0.023369875,0.4092931747436523,0.071353175,0.07421705,0.010942087,0.011435105,218.7034134864807
data=glass/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.21801141,0.2128157,0.24804856,0.3071477,0.2410149574279785,0.35705426,0.41355556,0.24074075,0.34579438,0.4788329601287842
data=mnist/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3821580111980438,0.00026474474,0.00026786845,0.17927146,0.18366842,4.597579956054688,0.17940383,0.18380235,0.1794,0.1838,274.5673043727875
data=mnist/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3716579675674438,0.21859987,0.21976289,0.07784084,0.07865463,0.154329776763916,0.18714078,0.18853608,0.033833332,0.0342,306.69338274002075
data=sensorless/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0375818982720375,3.807775e-07,4.758931e-07,0.014516831,0.016066102,4.6048903465271,0.014517021,0.01606634,0.014517232,0.016066546,178.5800850391388
data=glass/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999990448762826,0.28006902,0.23712347,0.26725334,0.30198509,0.1487588882446289,0.40728784,0.42054683,0.25925925,0.36448598,3.6212663650512695
data=sensorless/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0244398664036633,0.041845206,0.042210262,0.0039401166,0.0038561746,0.0,0.02486272,0.024961306,0.0016889854,0.001709207,0.0001266002655029
data=glass/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,1.907655477523804,0.24006854,0.21968296,0.24469027,0.30445945,0.1891484260559082,0.36472455,0.41430095,0.22222222,0.35514018,0.3459961414337158
data=shuttle/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0047367042861878,0.0009524335,0.0010011916,0.0003569662,0.0002723402,0.0031981468200683,0.00083318294,0.000772936,0.00022988506,0.00027586208,89.34074211120605
data=glass/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999989189169072,0.2499704,0.22789912,0.27094066,0.30362058,0.0,0.39592588,0.41757014,0.2962963,0.34579438,0.000154972076416
data=sensorless/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0401839017868042,0.03221875,0.034214556,0.003297234,0.0039717965,0.8951222896575928,0.01940661,0.021079075,0.0015281297,0.0026207839,202.41296195983887
data=protein/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,1.4924596548080444,0.38068616,0.38331237,0.34661746,0.33978897,2.617039680480957,0.53696054,0.53144515,0.44973546,0.43769825,124.72997546195984
data=shuttle/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0609363317489624,0.0008878214,0.00094785757,0.0003225067,0.0002591322,0.0332918167114257,0.0007664174,0.000733061,0.00018390805,0.00027586208,124.79088497161864
data=fashion/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4804991483688354,0.0026539809,0.0026303397,0.2262374,0.2266241,4.544389247894287,0.2275644,0.22793928,0.22753334,0.2279,289.4739031791687
data=sensorless/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0242025610059499,0.041886102,0.04310849,0.004048137,0.0046797823,0.3192386627197265,0.024991188,0.026234027,0.0017694132,0.0031905195,247.51396870613087
data=protein/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.39696604,0.39819637,0.33368167,0.3342746,1.409101486206055,0.5321647,0.53337276,0.46797252,0.4641293,64.31722259521484
data=shuttle/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0060760560787764,0.000985402,0.0010411217,0.00039192638,0.0005339515,0.0,0.0008846274,0.0010545123,0.0005057471,0.0006896552,0.0001447200775146
data=shuttle/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0058465138272526,0.0009805895,0.00081712566,0.00033168122,0.0004259508,0.4549493789672851,0.000821976,0.00083451363,0.00027586208,0.00062068965,929.4478211402892
data=shuttle/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0611934661865234,0.0009392028,0.0010092511,0.0003711241,0.0005307941,0.0230908393859863,0.0008407255,0.0010354196,0.0004137931,0.0006896552,131.72636079788208
data=shuttle/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0064480900764465,0.00058394636,0.0007707697,0.00025890477,0.0005505204,1.568373441696167,0.00055087794,0.00093590526,0.0003218391,0.0007586207,150.4749186038971
data=pendigits/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1394669662616663,0.10271192,0.1050005,0.021857295,0.023857694,0.0,0.07321326,0.076357946,0.012276487,0.013436249,0.0001375675201416
data=protein/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.40871954,0.40973133,0.327865,0.32916853,1.3550372123718262,0.5322248,0.5340342,0.41821456,0.4213865,89.45421242713928
data=protein/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.3969777,0.39813152,0.3337416,0.3344723,1.396509885787964,0.53223044,0.53353804,0.47067434,0.4659417,74.73215365409851
data=protein/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.1067955493927002,0.010056092,0.010112618,0.52170783,0.5205196,4.4972028732299805,0.5267359,0.52557594,0.5266239,0.52544934,68.34457015991211
data=shuttle/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0049664503894746,0.0009860407,0.0010432081,0.0003905458,0.0005347592,0.0056252479553222,0.00088356616,0.0010563632,0.0005057471,0.0007586207,115.08138918876648
data=protein/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.45180705,0.4511823,0.31394112,0.31413248,0.0,0.53984463,0.53972363,0.32961836,0.3331823,0.0001256465911865
data=pendigits/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1526910208915164,0.10102349,0.098592594,0.023902018,0.02447898,0.457648754119873,0.07441376,0.07377528,0.012009608,0.016295025,215.0296721458435
data=protein/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.460548996925354,0.4011996,0.39947206,0.33936614,0.3421112,2.312843084335327,0.5399659,0.5418472,0.42935944,0.43830237,121.79329347610474
data=sensorless/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0970990061759948,0.03852917,0.039049793,0.0036128163,0.0035695825,0.1015582084655761,0.0228774,0.023094479,0.0017694132,0.0013673656,168.6094787120819
data=shuttle/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0062291026115417,0.00064755627,0.00077262,0.0002303319,0.00022698825,0.9600982666015624,0.00055411004,0.00061329827,0.00018390805,0.00020689656,146.92782735824585
data=shuttle/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0029863556846976,-2.406219e-07,-2.0888551e-07,0.00036778877,0.0005516632,4.603720188140869,0.00036766846,0.0005515588,0.0003678161,0.00055172417,135.54324316978455
data=pendigits/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.148494005203247,0.09716634,0.098950446,0.023781594,0.025482766,1.424863338470459,0.07236476,0.07495799,0.013877769,0.014008004,39.78943777084351
data=fashion/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8657683730125427,0.06283121,0.06386717,0.20277539,0.20483008,3.968629121780396,0.234191,0.23676367,0.23473333,0.2374,477.9295189380646
data=pendigits/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2789682149887085,0.09983058,0.102515504,0.020344593,0.023010105,0.1558246612548828,0.070259884,0.07426786,0.009874566,0.012578616,24.117416858673096
data=pendigits/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1547068953514099,0.00022873805,0.0002553668,0.05647661,0.06591591,4.590541839599609,0.05659098,0.06604359,0.056578595,0.06603774,26.15991306304932
data=sensorless/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0385824628174304,3.548522e-07,3.5256122e-07,0.014959192,0.015154578,4.604906558990479,0.01495937,0.015154754,0.014959585,0.015154968,176.1280255317688
data=pendigits/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1923138499259948,0.09648111,0.09969425,0.019660149,0.022673562,0.4437899589538574,0.0679007,0.07252069,0.010408327,0.012864494,29.00922155380249
data=mnist/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3398135045563615,0.22159985,0.22321416,0.07772477,0.07789793,0.0,0.1885247,0.18950501,0.030933334,0.0337,0.0001752376556396
data=sensorless/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0404533743858337,0.032625034,0.03344847,0.0034017898,0.0034194402,0.7053823471069336,0.019714307,0.020143675,0.0018498412,0.001709207,204.6754479408264
data=glass/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999995007430704,0.28691202,0.26507238,0.28639024,0.23438154,0.122955322265625,0.42984626,0.36691773,0.37037036,0.25233644,3.58034348487854
data=mnist/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4506296217441559,0.1634018,0.16483201,0.10289619,0.10569873,2.915508270263672,0.18459709,0.18811473,0.09476667,0.0965,473.2848641872406
data=glass/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,1.2671483755111694,0.26123843,0.24625827,0.26960927,0.22705978,0.2459387779235839,0.4002285,0.3501889,0.3148148,0.26168224,0.391780138015747
data=fashion/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5316161958919442,0.22637373,0.22421221,0.123727486,0.12209094,0.0,0.23691435,0.23419705,0.1226,0.1215,0.0001657009124755
data=glass/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.26123598,0.24626951,0.26957583,0.22706464,0.2473220825195312,0.4001938,0.3501994,0.3148148,0.26168224,0.4630475044250488
data=glass/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,2.001784324645996,0.27122095,0.25739864,0.26412034,0.23022597,0.243499755859375,0.39973083,0.35892528,0.2962963,0.28037384,0.3804802894592285
data=glass/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.26120493,0.24625261,0.26952958,0.22708604,0.2465696334838867,0.40013203,0.35021234,0.3148148,0.26168224,0.3681268692016601
data=glass/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999996454754514,0.26932967,0.25201875,0.30181664,0.23249531,0.0,0.43648148,0.35850468,0.3888889,0.27102804,0.0001616477966308
data=sensorless/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0242662648042499,0.045109082,0.04462056,0.003949711,0.0039135627,0.0,0.026504252,0.026223842,0.0013672739,0.0013673656,0.0001320838928222
data=protein/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.103964776,0.103629924,0.46711427,0.48064023,3.755059242248535,0.5190967,0.5324552,0.5169425,0.53179276,62.227516174316406
data=shuttle/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0055547493433893,0.0008459898,0.00095537887,0.00030059658,0.00050912995,0.3463668823242187,0.0007235915,0.0009868194,0.0003218391,0.00062068965,897.5157084465027
data=shuttle/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0068492564059428,0.0012617147,0.0009591492,0.0005006665,0.00020183442,0.0,0.0011315239,0.00068140903,0.00055172417,0.00013793104,0.000129222869873
data=protein/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,1.590327501296997,0.345191,0.34601486,0.37036914,0.37016362,2.80638074874878,0.54296464,0.54317105,0.5084994,0.51472586,118.24692583084106
data=protein/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.3774442,0.37671474,0.33761314,0.34584534,1.7131526470184326,0.52633524,0.5342027,0.50377125,0.5194079,130.5396444797516
data=protein/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.10977897,0.10932105,0.46432626,0.4778361,3.706718921661377,0.51921576,0.53249663,0.5169425,0.53179276,75.15081429481506
data=shuttle/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0619839429855346,0.0011764216,0.0009040272,0.00042341225,0.00018198302,0.0654678344726562,0.0010116231,0.0006339966,0.00045977012,0.00013793104,128.21715807914734
data=sensorless/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0228503250630127,0.037725076,0.03678697,0.003503697,0.0031677894,0.5212535858154297,0.022366235,0.021561274,0.0015281297,0.0010255241,1580.1901035308838
data=fashion/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5536394119262695,0.2248874,0.22623743,0.121347904,0.122949295,0.1599082946777343,0.2337916,0.23606801,0.118433334,0.117,195.79881954193115
data=mnist/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3697825670242309,0.21964987,0.21919668,0.077302806,0.08141017,0.245974063873291,0.18712774,0.19100851,0.033333335,0.0383,236.65250325202945
data=fashion/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.480496197938919,0.0008285619,0.00083810795,0.22713022,0.22889337,4.583598613739014,0.2275445,0.22931242,0.22753334,0.2293,273.11238193511963
data=fashion/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5553759336471558,0.22459982,0.22392847,0.121911444,0.123304926,0.1171579360961914,0.23421136,0.23526916,0.11816667,0.1191,195.27659726142883
data=fashion/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5453566908836365,0.22445585,0.22378051,0.121887766,0.12330443,0.1354317665100097,0.23411569,0.23519468,0.118366666,0.1191,237.2221455574036
data=mnist/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3798352181911468,6.713286e-05,6.704353e-05,0.17823426,0.18666694,4.603011131286621,0.17826784,0.18670046,0.17826666,0.1867,206.04319167137143
data=mnist/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3916949927806854,0.19835259,0.19861475,0.08921803,0.092773825,2.191267967224121,0.18839432,0.1920812,0.0626,0.0676,342.54742193222046
data=fashion/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6890920996665955,0.14937943,0.14870042,0.16028209,0.1621268,3.285033941268921,0.2349718,0.236477,0.1838,0.183,335.0592918395996
data=shuttle/delta=0.05/epoch=20/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0048628655068562,0.0007775366,0.0007746701,0.00020359512,0.00012998786,0.5637893676757812,0.0005923634,0.0005173229,0.00013793104,6.896552e-05,858.4515113830566
data=mnist/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3858498334884643,0.2200364,0.21957421,0.077366136,0.08144669,0.2058219909667968,0.18738434,0.1912338,0.033266667,0.0386,221.7206029891968
data=shuttle/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0608474016189575,0.0008299303,0.00068920583,0.00033147464,0.000386293,0.0294723510742187,0.0007464398,0.0007308959,0.0003218391,0.00027586208,111.56684684753418
data=sensorless/delta=0.05/epoch=20/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0960567593574523,0.039081533,0.039640747,0.0033548772,0.0038674194,0.0902504920959472,0.022895643,0.023687793,0.0014477018,0.0020510482,155.64407682418823
