,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=moons-0_02-0-500/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999996687734,0.5,0.5,0.24995005,0.24995032,1.430511474609375e-06,0.49995005,0.49995032,0.0,0.0,0.5508947372436523
data=moons-0_02-2-100/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6647351980209351,0.051745187,0.07070179,0.118069835,0.137736,3.244610071182251,0.14394243,0.17308688,0.14,0.166,34.087549686431885
data=moons-0_02-0-1000/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999993987994,0.5,0.5,0.24995005,0.24994954,9.5367431640625e-07,0.49995005,0.49994954,0.0,0.0,0.3380560874938965
data=moons-0_02-2-100/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.655825674533844,0.043312993,0.06717243,0.12102416,0.13805589,3.0046002864837646,0.14268066,0.17164211,0.14,0.171,22.30239510536194
data=moons-0_02-0-100/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8939762115478516,0.015126543,0.020098237,0.12518823,0.16232362,4.255911827087402,0.13275151,0.17237274,0.13,0.172,48.47983360290527
data=moons-0_02-3-500/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999996716252,0.5,0.5,0.24995005,0.2499493,4.76837158203125e-07,0.49995005,0.4999493,0.0,0.0,0.1907384395599365
data=moons-0_02-2-500/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.99999999953109,0.5,0.5,0.24995002,0.24995002,0.0,0.49995002,0.49995002,0.0,0.0,0.6245524883270264
data=moons-0_02-3-500/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7355934041260994,0.40230316,0.40170836,0.097803265,0.0993239,2.5369696617126465,0.29895484,0.30017808,0.072,0.084,0.3170537948608398
data=moons-0_02-3-500/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.486,0.507,0.0001344680786132
data=moons-0_02-1-500/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7557804584503174,0.1595592,0.16795549,0.08712702,0.09496917,2.25120496749878,0.16690663,0.17894691,0.142,0.162,45.458611488342285
data=moons-0_02-0-500/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7698813676834106,0.17193402,0.1761422,0.089831,0.08717763,2.4040768146514893,0.17579801,0.17524873,0.156,0.164,51.333882093429565
data=moons-0_02-3-500/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.557261049747467,0.3004957,0.2955671,0.07655212,0.07531017,1.3921451568603516,0.22679998,0.22309372,0.086,0.085,5.803273916244507
data=moons-0_02-3-500/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.486,0.507,0.0001404285430908
data=moons-0_02-1-500/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4489958584308624,0.019417392,0.030438717,0.13341098,0.15163222,3.741648674011232,0.14311968,0.16685158,0.142,0.162,48.99058532714844
data=moons-0_02-1-100/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8626292943954468,0.013804927,0.021433933,0.109183304,0.15778185,4.232542991638184,0.11608577,0.16849881,0.11,0.168,44.201101779937744
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.606803766423879,0.39910612,0.39848801,0.096946135,0.09840317,2.277405977249145,0.2964992,0.29764718,0.071,0.094,0.1427891254425048
data=moons-0_02-2-500/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7689242362976074,0.1724827,0.16957107,0.08867411,0.090886295,2.480051279067993,0.17491546,0.17567183,0.156,0.17,49.15843272209168
data=moons-0_02-2-500/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4817069768905639,0.024240335,0.025141748,0.14511245,0.16163747,3.7098968029022217,0.15723263,0.17420834,0.156,0.17,48.34464859962464
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.532,0.468,0.0001323223114013
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.532,0.468,0.0001404285430908
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4670895040035248,0.2805936,0.28579262,0.0736341,0.07887313,1.539106845855713,0.2139309,0.22176944,0.073,0.099,4.105657815933228
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.532,0.468,0.0001516342163085
data=moons-0_02-3-100/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.910814642906189,0.11833253,0.1089744,0.096399605,0.116430536,3.0894291400909424,0.15556587,0.17091773,0.15,0.165,33.15155863761902
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6211932477218869,0.39971447,0.3995725,0.09646788,0.0994938,3.0665712356567383,0.29632512,0.29928005,0.07,0.096,2.362309217453003
data=moons-0_02-2-100/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9266476631164552,0.04685338,0.06767342,0.11779312,0.13650185,3.2935078144073486,0.14121981,0.17033856,0.14,0.17,54.24101638793945
data=moons-0_02-3-100/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9373854994773864,0.08815782,0.07680185,0.10430465,0.13092431,3.5760183334350586,0.14838356,0.16932525,0.14,0.168,29.88782358169556
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3690866231918335,0.27463254,0.2727127,0.073430166,0.077255905,1.686474323272705,0.21074644,0.21361226,0.0832,0.1,51.58085441589356
data=moons-0_02-2-1000/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999992091532,0.5,0.5,0.24995005,0.24994957,0.0,0.49995005,0.49994957,0.0,0.0,0.7874882221221924
data=moons-0_02-3-100/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6866226196289062,0.109325536,0.10034961,0.10030657,0.11868341,2.9906466007232666,0.15496933,0.16885822,0.15,0.165,22.2864842414856
data=moons-0_02-3-100/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.67970871925354,0.08910887,0.077088475,0.10339301,0.1284437,3.447674036026001,0.14794745,0.16698794,0.14,0.168,34.49730181694031
data=moons-0_02-3-500/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.486,0.507,0.0001096725463867
data=moons-0_02-2-500/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7085978388786316,0.15964478,0.15699218,0.0897197,0.09360536,2.962631225585937,0.16954209,0.17210145,0.156,0.17,58.11062169075012
data=moons-0_02-1-500/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6883084177970886,0.12675717,0.13506219,0.0925058,0.103425324,2.971975088119507,0.15588439,0.17095642,0.142,0.162,54.93542742729187
data=moons-0_02-1-100/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9088280200958252,0.0325844,0.04329698,0.10613223,0.1474034,3.5850868225097656,0.12242443,0.1690519,0.12,0.165,62.30378460884094
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.466390460729599,0.27638438,0.2814861,0.07323697,0.07823707,1.6038832664489746,0.21142916,0.21898012,0.074,0.1,8.912748575210571
data=moons-0_02-2-100/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8936261534690857,0.055384528,0.073523484,0.112815715,0.13245173,3.3541359901428223,0.14050798,0.16921347,0.14,0.171,64.22317600250244
data=moons-0_02-3-500/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7784310579299927,0.18102033,0.17324618,0.09281037,0.08779164,2.266098976135254,0.18332054,0.17441472,0.162,0.152,34.95261788368225
data=moons-0_02-1-1000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4382586479187011,0.061732147,0.052316956,0.130961,0.13885,3.157116413116455,0.16182707,0.16500849,0.162,0.164,62.19676876068115
data=moons-0_02-2-500/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999994193836,0.5,0.5,0.24995002,0.24994984,9.5367431640625e-07,0.49995002,0.49994984,0.0,0.0,1.6522445678710938
data=moons-0_02-2-1000/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6727891564369202,0.1963992,0.20169942,0.080130376,0.086440004,2.3604846000671387,0.17832997,0.18728971,0.115,0.137,59.31209802627564
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3673169612884521,0.27700335,0.28044188,0.073084,0.07752085,1.6531295776367188,0.21158567,0.21774179,0.0856,0.104,3.933924674987793
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.4992,0.504,0.0001087188720703
data=moons-0_02-3-100/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9075018763542176,0.10975521,0.09401965,0.093030974,0.120974556,3.641324520111084,0.14790858,0.16798438,0.14,0.168,44.56162333488464
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999994895472,0.5,0.5,0.24994999,0.24994996,0.0,0.49995,0.49994996,0.0,0.0,0.4228551387786865
data=moons-0_02-2-500/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4811474084854126,0.029299757,0.033986114,0.14254369,0.15891942,3.6563425064086914,0.15719357,0.17591248,0.154,0.173,66.03523540496826
data=moons-0_02-0-1000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4344100058078766,0.061352365,0.056316216,0.12950274,0.1342212,3.129279136657715,0.16017893,0.16237931,0.158,0.162,67.87202787399292
data=moons-0_02-0-500/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4891976416110992,0.06626099,0.063966356,0.12771665,0.13075177,3.6089839935302734,0.16084714,0.16273496,0.156,0.161,67.08557677268982
data=moons-0_02-0-500/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.99999999953109,0.5,0.5,0.24995002,0.24995035,0.0,0.49995002,0.49995035,0.0,0.0,2.161072254180908
data=moons-0_02-0-500/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7112484574317932,0.15889628,0.1657553,0.08742223,0.08711426,3.677201747894287,0.16687037,0.16999191,0.156,0.161,72.02039623260498
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3706772327423095,0.27345976,0.27189746,0.07353687,0.072077945,1.84456205368042,0.21026675,0.20802668,0.085,0.092,45.74920177459717
data=moons-0_02-0-1000/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6831870079040527,0.1823623,0.1712688,0.08696359,0.08757273,2.309565782546997,0.17814474,0.17320713,0.158,0.162,65.24340462684631
data=moons-0_02-1-100/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6229198575019836,0.040422153,0.050714765,0.10597438,0.1421383,3.4299845695495605,0.12618546,0.16749568,0.12,0.168,68.08430051803589
data=moons-0_02-3-500/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.99999999953109,0.5,0.5,0.24995002,0.24994981,0.0,0.49995002,0.4999498,0.0,0.0,0.6244173049926758
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4074671621253166,0.3967456,0.39783078,0.09585951,0.09885377,2.344667911529541,0.2942323,0.29776916,0.0766,0.095,2.0629329681396484
data=moons-0_02-1-100/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8641401529312134,0.021914713,0.0331205,0.108250916,0.15200569,3.93937349319458,0.119208276,0.16856594,0.12,0.165,74.53842759132385
data=moons-0_02-1-500/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7537173628807068,0.17656751,0.19133413,0.08241538,0.089236826,2.2127585411071777,0.17069913,0.18490389,0.132,0.157,73.09235715866089
data=moons-0_02-2-500/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7683126926422119,0.17301436,0.17080045,0.08800449,0.09037185,2.5132641792297363,0.17451167,0.17577207,0.16,0.169,73.50381922721863
data=moons-0_02-1-1000/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6745294332504272,0.21078143,0.21868816,0.07812926,0.08358298,2.397995710372925,0.18351997,0.19292706,0.094,0.11,77.0000352859497
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3715923428535461,0.27569124,0.27845368,0.07401116,0.07306261,1.6772947311401367,0.21185678,0.21228945,0.0884,0.084,72.86961150169373
data=moons-0_02-4-100/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8659536838531494,0.2949967,0.3173099,0.0712097,0.08628838,0.9445645809173584,0.21870805,0.24494332,0.09,0.098,0.605309247970581
data=moons-0_02-0-100/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.657509446144104,0.017543377,0.02158294,0.12464717,0.16107619,4.1108903884887695,0.13341886,0.17186765,0.13,0.169,77.41683530807495
data=moons-0_02-0-100/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6567481160163879,0.028978635,0.027145123,0.12033967,0.15811144,3.9151320457458496,0.13482898,0.171684,0.13,0.172,44.47407150268555
data=moons-0_02-4-100/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.868655800819397,0.29316786,0.3147781,0.071131274,0.08569136,0.9785737991333008,0.2177152,0.2430804,0.1,0.097,2.0154948234558105
data=moons-0_02-4-100/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9917841649651488,0.39851388,0.39926475,0.09385331,0.10058081,2.5598063468933105,0.29311025,0.3002132,0.07,0.087,0.0372841358184814
data=moons-0_02-4-100/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8689584136009216,0.29380122,0.3169046,0.07130407,0.0842531,0.970710277557373,0.21820468,0.2427054,0.1,0.095,1.3248569965362549
data=moons-0_02-1-500/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.99999999953109,0.5,0.5,0.24995002,0.24995098,0.0,0.49995002,0.49995098,0.0,0.0,2.4472193717956543
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.4992,0.504,0.000108003616333
data=moons-0_02-3-100/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6925398707389832,0.118562266,0.10676426,0.098109074,0.11413826,2.98469877243042,0.1573902,0.16752039,0.15,0.166,59.52348351478577
data=moons-0_02-1-1000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6275664567947388,0.16654207,0.16629715,0.086360715,0.09014777,3.3397841453552246,0.16963175,0.17329635,0.16,0.17,67.17549633979797
data=moons-0_02-2-1000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4196810126304626,0.039529055,0.050223876,0.13288966,0.14839973,3.4943697452545166,0.15265419,0.17351167,0.154,0.174,61.95736575126648
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4146445190582332,0.39907393,0.4008779,0.09651847,0.09979057,2.882939577102661,0.29605544,0.30022952,0.0778,0.097,6.587576150894165
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.4992,0.504,0.0001056194305419
