,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=haberman/delta=0.05/epoch=2000/learner=bound-rand/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0092517137527466,0.15697989,0.1587541,0.24535035,0.26599517,0.0014781951904296,0.3238403,0.34537223,0.2987013,0.3137255,75.13317704200745
data=haberman/delta=0.05/epoch=2000/learner=bound-rand/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9795091152191162,0.1495548,0.1561272,0.24524805,0.25470766,0.0010905265808105,0.32002544,0.33277127,0.2857143,0.3006536,78.11547136306763
data=haberman/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.13223259,0.13863201,0.21832108,0.2819846,1.3796865940093994,0.2844374,0.3513006,0.2857143,0.33333334,43.940927267074585
data=haberman/delta=0.05/epoch=2000/learner=bound-sto/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4879770576953888,,,,,0.0615766048431396,,,0.29399192,0.31053355,63.21997094154358
data=haberman/delta=0.05/epoch=2000/learner=bound-rand/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.939098060131073,0.057035174,0.05726747,0.24369414,0.24628644,0.000256061553955,0.27221173,0.27492017,0.27272728,0.27450982,70.89724111557007
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3666118383407593,0.21974163,0.21912238,0.07366773,0.07425322,0.9038324356079102,0.18353854,0.1838144,0.10193658,0.10494572,10.200253248214722
data=haberman/delta=0.05/epoch=2000/learner=bound-sto/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4690121114253998,,,,,0.0160987377166748,,,0.27706677,0.28259495,56.52741837501526
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.156533345580101,0.06369335,0.06024543,0.027814105,0.027607823,0.4791760444641113,0.05966078,0.057730537,0.03639072,0.03437877,9.282064199447632
data=tictactoe/delta=0.05/epoch=2000/learner=bound-sto/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1903302818536758,,,,,0.2944402694702148,,,0.103716105,0.07389862,144.35957145690918
data=haberman/delta=0.05/epoch=2000/learner=bound-joint/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,1.6985875368118286,0.05635365,0.06409138,0.23567267,0.23789024,0.048689842224121,0.2638495,0.26993594,0.27272728,0.27450982,0.8932507038116455
data=phishing/delta=0.05/epoch=2000/learner=nothing/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5066307386810199,0.39146712,0.3923731,0.11391957,0.113795355,0.0,0.30965313,0.3099819,0.09768036,0.09227986,0.0001120567321777
data=tictactoe/delta=0.05/epoch=2000/learner=bound-sto/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3806546032428741,,,,,0.5812184810638428,,,0.2660189,0.21824417,141.05911660194397
data=svmguide/delta=0.05/epoch=2000/learner=bound-risk/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1184673905372619,0.005393853,0.0065425937,0.030159803,0.040769506,4.0343828201293945,0.03285673,0.044040803,0.03236246,0.04425,136.50195598602295
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.207016110420227,0.024537181,0.025426995,0.023090031,0.025169192,1.2603144645690918,0.035358623,0.03788269,0.028478965,0.032,139.11307787895203
data=haberman/delta=0.05/epoch=2000/learner=bound-sto/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5026251673698425,,,,,0.0913152694702148,,,0.3073366,0.31874216,64.72071146965027
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2750203907489776,0.14920206,0.14932185,0.052716367,0.053788945,1.146873950958252,0.1273174,0.12844987,0.06724835,0.072376356,7.805398464202881
data=phishing/delta=0.05/epoch=2000/learner=nothing/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.414785402750137,0.283336,0.28154913,0.08509304,0.08489494,0.0,0.22676104,0.2256695,0.09512662,0.097104944,0.0001440048217773
data=phishing/delta=0.05/epoch=2000/learner=nothing/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.33343999558,0.17002228,0.1701745,0.064735636,0.06409251,0.0,0.14974678,0.14917976,0.08214514,0.084439084,0.0001575946807861
data=haberman/delta=0.05/epoch=2000/learner=bound-sto/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4563011527061462,,,,,0.0168249011039733,,,0.26538634,0.28887492,64.6187195777893
data=phishing/delta=0.05/epoch=2000/learner=nothing/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1722632920028094,0.06321844,0.060077783,0.029784739,0.028429182,0.0,0.061393958,0.058468074,0.0378804,0.034981906,0.0001392364501953
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2258951365947723,0.09775666,0.09911709,0.04269008,0.041584823,0.5960516929626465,0.09156841,0.09114337,0.053202808,0.05850422,11.73033857345581
data=haberman/delta=0.05/epoch=2000/learner=bound-rand/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9161854386329652,0.10554282,0.1013262,0.2381109,0.24163686,0.0002446174621582,0.29088232,0.29229996,0.25974026,0.29411766,73.09035038948059
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.891238808631897,0.2899296,0.29195452,0.11064796,0.106038034,0.3411507606506347,0.25561276,0.2520153,0.14634146,0.13496932,1.1615548133850098
data=phishing/delta=0.05/epoch=2000/learner=nothing/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2510584410872927,0.08734735,0.08972289,0.046975438,0.044945583,0.0,0.09064911,0.089807026,0.062353693,0.06332931,0.0001368522644042
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.879971444606781,0.1878296,0.18007164,0.109138064,0.10786601,0.295316219329834,0.20305286,0.19790183,0.13414635,0.14417177,1.0139241218566897
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9084006547927856,0.17556751,0.16795805,0.11509676,0.10611902,0.2669076919555664,0.20288052,0.19009805,0.15243903,0.1380368,0.9359533786773682
data=haberman/delta=0.05/epoch=2000/learner=nothing/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9986838392318088,0.0572988,0.057653703,0.24355842,0.2461405,0.0,0.27220783,0.27496734,0.27272728,0.27450982,0.0001294612884521
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8531917929649353,0.21458586,0.2187925,0.10259239,0.099934414,0.3917694091796875,0.20988531,0.20933066,0.14634146,0.13496932,2.5393600463867188
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8559358716011047,0.23378856,0.23985434,0.105521895,0.10179947,0.2253332138061523,0.22241618,0.22172664,0.1402439,0.13190185,1.181229829788208
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5561323165893555,0.012186707,0.020084897,0.14059976,0.13634571,1.7264890670776367,0.14669311,0.14638816,0.14634146,0.1411043,47.54393005371094
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5512793064117432,5.0568e-05,5.0844956e-05,0.14632946,0.14108981,1.5132458209991455,0.14635475,0.14111523,0.14634146,0.1411043,46.95935368537903
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5753870010375977,0.055079047,0.055158827,0.12832734,0.12406427,1.5565671920776367,0.15586686,0.15164368,0.1402439,0.1380368,48.50722432136536
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5621481537818909,0.04432751,0.060332924,0.11407565,0.14403158,3.5225815773010254,0.13623941,0.17419805,0.13414635,0.15337424,49.058029890060425
data=credit/delta=0.05/epoch=2000/learner=bound-risk/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5740218162536621,0.05473141,0.08312787,0.117652975,0.10849469,2.9375650882720947,0.14501868,0.15005863,0.12804878,0.1411043,48.106775999069214
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9698513746261596,0.18728328,0.22150326,0.10255478,0.14202657,1.6413369178771973,0.19619642,0.2527782,0.12,0.2027027,48.46734595298767
data=heart/delta=0.05/epoch=2000/learner=bound-rand/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6700122952461243,0.3208736,0.32364917,0.12381078,0.13306996,0.0016593933105468,0.28424758,0.29489455,0.14666666,0.1554054,87.59951615333557
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8100601434707642,3.1986616e-05,3.250556e-05,0.14633363,0.14109461,1.5135297775268557,0.14634962,0.14111087,0.14634146,0.1411043,51.58202910423279
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.762446939945221,0.26435953,0.23623498,0.1750817,0.1519418,0.0102977752685546,0.30726147,0.2700593,0.2625,0.21294363,154.5125458240509
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,1.4512282609939575,0.20538409,0.1631951,0.25342298,0.23690017,0.0543413162231445,0.356115,0.31849772,0.35416666,0.2901879,0.4952406883239746
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9973148703575134,0.20620857,0.16385011,0.2531751,0.23896247,0.0313324928283691,0.3562794,0.32088754,0.35833332,0.3507307,46.10588979721069
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6450960636138916,0.009792618,0.014962965,0.044223998,0.048663728,3.882090330123901,0.049120307,0.05614521,0.04587156,0.05529954,41.39652490615845
data=usvotes/delta=0.05/epoch=2000/learner=nothing/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6741327632048316,0.13841842,0.09648488,0.059047706,0.03673457,0.0,0.12825692,0.08497701,0.10091743,0.059907835,0.0001323223114013
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9569533259745904,0.3600183,0.3494552,0.14371037,0.12729697,0.0,0.32371953,0.30202457,0.17073171,0.14417177,0.0001657009124755
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8363425377191642,0.19550496,0.1935332,0.121393904,0.106147535,0.0,0.21914639,0.20291413,0.16463415,0.14417177,0.00014328956604
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5554456114768982,0.20250551,0.2107751,0.11919027,0.08531089,0.0015883445739746,0.22044303,0.19069844,0.15853658,0.11349693,117.50262475013731
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9966772166016594,0.31866667,0.35475907,0.21458335,0.1845829,0.0,0.3739167,0.36196244,0.32916668,0.2526096,0.0001313686370849
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9139050245285034,0.25823182,0.22601679,0.2329661,0.20798154,0.0114965438842773,0.362082,0.32098994,0.33333334,0.29227558,154.92860889434814
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3856746256351471,0.26143032,0.24537478,0.08560552,0.069648705,0.0078973770141601,0.21632068,0.1923361,0.09166667,0.07515658,145.83727312088013
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7414565086364746,0.17778839,0.17002398,0.060852773,0.0574829,2.340991735458374,0.14974697,0.14249489,0.079166666,0.064718165,50.81415438652039
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2136802673339843,,,,,1.0105552673339844,,,0.08107668,0.05213911,68.60910892486572
data=tictactoe/delta=0.05/epoch=2000/learner=bound-sto/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4730953574180603,,,,,8.83638858795166e-06,,,0.35831514,0.35046646,100.46152424812315
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5765203833580017,0.24140221,0.23467001,0.06326486,0.057330698,0.667694091796875,0.18396597,0.1746657,0.058333334,0.058455113,1.4887797832489014
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3845826387405395,0.2595592,0.24176474,0.08526456,0.06803901,0.0046191215515136,0.21504417,0.18892138,0.09166667,0.06889353,167.13300275802612
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8691385505972133,0.27213785,0.2686927,0.12094329,0.10967207,0.0,0.25701222,0.24401842,0.15853658,0.13496932,0.0001387596130371
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5264248251914978,0.21318759,0.21991229,0.115867205,0.0911106,0.0006990432739257,0.222461,0.20106675,0.14634146,0.11042945,119.6948230266571
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6001196790599257,0.2606717,0.27621004,0.06516418,0.06684281,0.0,0.19550003,0.20494783,0.054166667,0.0480167,0.0001826286315917
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9335919618606568,0.2425569,0.24334438,0.13826798,0.13312307,1.8314948081970213,0.25954643,0.25479525,0.21666667,0.21085595,47.27985143661499
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7381153702735901,0.18203904,0.19343917,0.059656404,0.06350019,2.1368179321289062,0.15067592,0.16021977,0.0625,0.08768267,49.60823917388916
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.947068214416504,0.19112374,0.15186405,0.26125237,0.25272518,6.29425048828125e-05,0.35681424,0.3286572,0.35833332,0.3507307,165.30638575553894
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7021774649620056,0.023057576,0.03604045,0.11418858,0.2008304,3.891443490982056,0.12571737,0.21885063,0.12,0.21621622,33.43968605995178
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0411064624786377,0.23320453,0.23730129,0.09685812,0.14220807,0.2070097923278808,0.21346039,0.2608587,0.13333334,0.16891892,0.8294939994812012
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6129131317138672,0.01836442,0.011531687,0.04587025,0.033408877,1.6089019775390625,0.05505246,0.03917472,0.055045873,0.02764977,42.79210138320923
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8394487500190735,0.13297036,0.19926213,0.13497235,0.19364148,2.083659410476685,0.20145753,0.29327255,0.16,0.27027026,32.81445240974426
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,1.1077672243118286,0.28894448,0.28996828,0.10870698,0.14593242,0.2166380882263183,0.25317922,0.29091656,0.13333334,0.20945945,0.7003822326660156
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.829689085483551,0.12402009,0.15017946,0.12517759,0.18224698,2.9019007682800293,0.18718764,0.2573367,0.17333333,0.23648648,31.94810962677002
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,1.110539793968201,0.2927117,0.2829542,0.11127518,0.14474861,0.1303958892822265,0.25763103,0.2862257,0.14666666,0.20945945,0.8116090297698975
data=usvotes/delta=0.05/epoch=2000/learner=bound-rand/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4657841920852661,0.12538041,0.09476355,0.06222652,0.040184014,0.0052475929260253,0.124916725,0.08756579,0.110091746,0.07373272,80.77285313606262
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9914945860788552,0.28229004,0.3117207,0.2171883,0.18603946,0.0,0.35833332,0.3418998,0.32083333,0.28601253,0.0001392364501953
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9794272780418396,0.14778255,0.20976062,0.12967017,0.1874105,1.9307126998901367,0.20356144,0.2922908,0.16,0.27027026,38.39327120780945
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2804828286170959,,,,,1.0478019714355469,,,0.13029371,0.07142237,74.28557300567627
data=heart/delta=0.05/epoch=2000/learner=nothing/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9843583904621542,0.32725334,0.30213517,0.12464002,0.15055406,0.0,0.2882667,0.30162165,0.16,0.22297297,0.0001442432403564
data=heart/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.922050952911377,0.0199568,0.031768546,0.1149995,0.20263743,3.9650120735168457,0.1249779,0.21852171,0.12,0.21621622,47.00535535812378
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7409197092056274,0.011159593,0.013462777,0.12912323,0.21708983,4.442205429077148,0.13470303,0.22382122,0.13333334,0.22297297,33.60957765579224
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8457854870984943,0.17560007,0.1740154,0.12878537,0.1086058,0.0,0.2165854,0.1956135,0.15853658,0.14723927,0.0001518726348876
